relative_compactness,surface_area,wall_area,roof_area,overall_height,glazing_area,cooling_load,surface_wall_ratio,height_surface_interaction,log_cooling_load,high_glazing,orientation_3,orientation_4,orientation_5,glazing_area_dist_1,glazing_area_dist_2,glazing_area_dist_3,glazing_area_dist_4,glazing_area_dist_5
0.62,808.5,367.5,220.5,3.5,0.4,16.86,2.2,2829.75,2.882563575448353,1,False,True,False,False,True,False,False,False
0.62,808.5,367.5,220.5,3.5,0.4,16.99,2.2,2829.75,2.8898160479624417,1,False,False,True,False,True,False,False,False
0.98,514.5,294.0,110.25,7.0,0.4,32.78,1.75,3601.5,3.519868911379654,1,False,False,False,False,False,True,False,False
0.98,514.5,294.0,110.25,7.0,0.4,33.24,1.75,3601.5,3.5333945512735414,1,True,False,False,False,False,True,False,False
0.98,514.5,294.0,110.25,7.0,0.4,33.86,1.75,3601.5,3.551340040091875,1,False,True,False,False,False,True,False,False
0.98,514.5,294.0,110.25,7.0,0.4,34.0,1.75,3601.5,3.5553480614894135,1,False,False,True,False,False,True,False,False
0.9,563.5,318.5,122.5,7.0,0.4,37.26,1.7692307692307692,3944.5,3.644404964012107,1,False,False,False,False,False,True,False,False
0.9,563.5,318.5,122.5,7.0,0.4,35.04,1.7692307692307692,3944.5,3.584629432740137,1,True,False,False,False,False,True,False,False
0.9,563.5,318.5,122.5,7.0,0.4,33.82,1.7692307692307692,3944.5,3.550191934340043,1,False,True,False,False,False,True,False,False
0.9,563.5,318.5,122.5,7.0,0.4,33.31,1.7692307692307692,3944.5,3.5354368568703585,1,False,False,True,False,False,True,False,False
0.86,588.0,294.0,147.0,7.0,0.4,35.22,2.0,4116.0,3.589611452455267,1,False,False,False,False,False,True,False,False
0.86,588.0,294.0,147.0,7.0,0.4,34.7,2.0,4116.0,3.5751506887855933,1,True,False,False,False,False,True,False,False
0.86,588.0,294.0,147.0,7.0,0.4,30.11,2.0,4116.0,3.4375293109095457,1,False,True,False,False,False,True,False,False
0.86,588.0,294.0,147.0,7.0,0.4,31.6,2.0,4116.0,3.484312288372662,1,False,False,True,False,False,True,False,False
0.82,612.5,318.5,147.0,7.0,0.4,32.43,1.9230769230769231,4287.5,3.509453700432007,1,False,False,False,False,False,True,False,False
0.82,612.5,318.5,147.0,7.0,0.4,30.65,1.9230769230769231,4287.5,3.4547381485901854,1,True,False,False,False,False,True,False,False
0.82,612.5,318.5,147.0,7.0,0.4,29.77,1.9230769230769231,4287.5,3.4265401893339504,1,False,True,False,False,False,True,False,False
0.82,612.5,318.5,147.0,7.0,0.4,29.64,1.9230769230769231,4287.5,3.4223063448723905,1,False,False,True,False,False,True,False,False
0.79,637.0,343.0,147.0,7.0,0.4,46.44,1.8571428571428572,4459.0,3.85946575468947,1,False,False,False,False,False,True,False,False
0.79,637.0,343.0,147.0,7.0,0.4,44.18,1.8571428571428572,4459.0,3.810654511039857,1,True,False,False,False,False,True,False,False
0.79,637.0,343.0,147.0,7.0,0.4,38.81,1.8571428571428572,4459.0,3.684118137012226,1,False,True,False,False,False,True,False,False
0.79,637.0,343.0,147.0,7.0,0.4,38.23,1.8571428571428572,4459.0,3.6694417602214613,1,False,False,True,False,False,True,False,False
0.76,661.5,416.5,122.5,7.0,0.4,38.17,1.588235294117647,4630.5,3.66791114767774,1,False,False,False,False,False,True,False,False
0.76,661.5,416.5,122.5,7.0,0.4,38.48,1.588235294117647,4630.5,3.675794214565281,1,True,False,False,False,False,True,False,False
0.76,661.5,416.5,122.5,7.0,0.4,39.66,1.588235294117647,4630.5,3.7052448082002005,1,False,True,False,False,False,True,False,False
0.76,661.5,416.5,122.5,7.0,0.4,40.1,1.588235294117647,4630.5,3.716008121502189,1,False,False,True,False,False,True,False,False
0.74,686.0,245.0,220.5,3.5,0.4,16.08,2.8,2401.0,2.837908188360424,1,False,False,False,False,False,True,False,False
0.74,686.0,245.0,220.5,3.5,0.4,15.39,2.8,2401.0,2.7966713927557385,1,True,False,False,False,False,True,False,False
0.74,686.0,245.0,220.5,3.5,0.4,16.57,2.8,2401.0,2.866192902199006,1,False,True,False,False,False,True,False,False
0.74,686.0,245.0,220.5,3.5,0.4,16.6,2.8,2401.0,2.8678989020441064,1,False,False,True,False,False,True,False,False
0.71,710.5,269.5,220.5,3.5,0.4,16.11,2.6363636363636362,2486.75,2.839663087904102,1,False,False,False,False,False,True,False,False
0.71,710.5,269.5,220.5,3.5,0.4,15.47,2.6363636363636362,2486.75,2.801540544189549,1,True,False,False,False,False,True,False,False
0.71,710.5,269.5,220.5,3.5,0.4,16.7,2.6363636363636362,2486.75,2.8735646395797834,1,False,True,False,False,False,True,False,False
0.71,710.5,269.5,220.5,3.5,0.4,16.1,2.6363636363636362,2486.75,2.8390784635086144,1,False,False,True,False,False,True,False,False
0.69,735.0,294.0,220.5,3.5,0.4,16.35,2.5,2572.5,2.8535925063928684,1,False,False,False,False,False,True,False,False
0.69,735.0,294.0,220.5,3.5,0.4,15.84,2.5,2572.5,2.8237570088141806,1,True,False,False,False,False,True,False,False
0.69,735.0,294.0,220.5,3.5,0.4,16.99,2.5,2572.5,2.8898160479624417,1,False,True,False,False,False,True,False,False
0.69,735.0,294.0,220.5,3.5,0.4,17.02,2.5,2572.5,2.8914822521801917,1,False,False,True,False,False,True,False,False
0.66,759.5,318.5,220.5,3.5,0.4,17.04,2.3846153846153846,2658.25,2.8925915146344776,1,False,False,False,False,False,True,False,False
0.66,759.5,318.5,220.5,3.5,0.4,17.63,2.3846153846153846,2658.25,2.924773184613497,1,True,False,False,False,False,True,False,False
0.66,759.5,318.5,220.5,3.5,0.4,18.1,2.3846153846153846,2658.25,2.9496883350525844,1,False,True,False,False,False,True,False,False
0.66,759.5,318.5,220.5,3.5,0.4,18.22,2.3846153846153846,2658.25,2.955951403542146,1,False,False,True,False,False,True,False,False
0.64,784.0,343.0,220.5,3.5,0.4,20.78,2.2857142857142856,2744.0,3.0809921175048145,1,False,False,False,False,False,True,False,False
0.64,784.0,343.0,220.5,3.5,0.4,20.72,2.2857142857142856,2744.0,3.0782334950657346,1,True,False,False,False,False,True,False,False
0.64,784.0,343.0,220.5,3.5,0.4,21.54,2.2857142857142856,2744.0,3.11529150861163,1,False,True,False,False,False,True,False,False
0.64,784.0,343.0,220.5,3.5,0.4,21.53,2.2857142857142856,2744.0,3.114847754444153,1,False,False,True,False,False,True,False,False
0.62,808.5,367.5,220.5,3.5,0.4,16.9,2.2,2829.75,2.884800712846709,1,False,False,False,False,False,True,False,False
0.62,808.5,367.5,220.5,3.5,0.4,17.14,2.2,2829.75,2.8981194446869907,1,True,False,False,False,False,True,False,False
0.62,808.5,367.5,220.5,3.5,0.4,16.56,2.2,2829.75,2.8656235882069705,1,False,True,False,False,False,True,False,False
0.62,808.5,367.5,220.5,3.5,0.4,16.0,2.2,2829.75,2.833213344056216,1,False,False,True,False,False,True,False,False
0.98,514.5,294.0,110.25,7.0,0.4,32.95,1.75,3601.5,3.5248888540047054,1,False,False,False,False,False,False,True,False
0.98,514.5,294.0,110.25,7.0,0.4,33.06,1.75,3601.5,3.5281236752345424,1,True,False,False,False,False,False,True,False
0.98,514.5,294.0,110.25,7.0,0.4,33.95,1.75,3601.5,3.5539184686798193,1,False,True,False,False,False,False,True,False
0.98,514.5,294.0,110.25,7.0,0.4,33.88,1.75,3601.5,3.551913599040779,1,False,False,True,False,False,False,True,False
0.9,563.5,318.5,122.5,7.0,0.4,33.98,1.7692307692307692,3944.5,3.554776469590456,1,False,False,False,False,False,False,True,False
0.9,563.5,318.5,122.5,7.0,0.4,39.92,1.7692307692307692,3944.5,3.711618941083426,1,True,False,False,False,False,False,True,False
0.9,563.5,318.5,122.5,7.0,0.4,39.22,1.7692307692307692,3944.5,3.6943643843445058,1,False,True,False,False,False,False,True,False
0.9,563.5,318.5,122.5,7.0,0.4,36.1,1.7692307692307692,3944.5,3.6136169696133895,1,False,False,True,False,False,False,True,False
0.86,588.0,294.0,147.0,7.0,0.4,31.53,2.0,4116.0,3.48216274048526,1,False,False,False,False,False,False,True,False
0.86,588.0,294.0,147.0,7.0,0.4,36.2,2.0,4116.0,3.616308761279101,1,True,False,False,False,False,False,True,False
0.86,588.0,294.0,147.0,7.0,0.4,36.21,2.0,4116.0,3.6165775423585313,1,False,True,False,False,False,False,True,False
0.86,588.0,294.0,147.0,7.0,0.4,31.0,2.0,4116.0,3.4657359027997265,1,False,False,True,False,False,False,True,False
0.82,612.5,318.5,147.0,7.0,0.4,28.2,1.9230769230769231,4287.5,3.374168709274236,1,False,False,False,False,False,False,True,False
0.82,612.5,318.5,147.0,7.0,0.4,32.35,1.9230769230769231,4287.5,3.507057772361633,1,True,False,False,False,False,False,True,False
0.82,612.5,318.5,147.0,7.0,0.4,31.14,1.9230769230769231,4287.5,3.4701013603093664,1,False,True,False,False,False,False,True,False
0.82,612.5,318.5,147.0,7.0,0.4,28.43,1.9230769230769231,4287.5,3.382014562245381,1,False,False,True,False,False,False,True,False
0.79,637.0,343.0,147.0,7.0,0.4,38.33,1.8571428571428572,4459.0,3.671987586443718,1,False,False,False,False,False,False,True,False
0.79,637.0,343.0,147.0,7.0,0.4,47.59,1.8571428571428572,4459.0,3.883417748417812,1,True,False,False,False,False,False,True,False
0.79,637.0,343.0,147.0,7.0,0.4,46.23,1.8571428571428572,4459.0,3.8550292839080256,1,False,True,False,False,False,False,True,False
0.79,637.0,343.0,147.0,7.0,0.4,39.56,1.8571428571428572,4459.0,3.702782359282928,1,False,False,True,False,False,False,True,False
0.76,661.5,416.5,122.5,7.0,0.4,40.36,1.588235294117647,4630.5,3.7223142302001735,1,False,False,False,False,False,False,True,False
0.76,661.5,416.5,122.5,7.0,0.4,39.67,1.588235294117647,4630.5,3.7054907199191334,1,True,False,False,False,False,False,True,False
0.76,661.5,416.5,122.5,7.0,0.4,39.85,1.588235294117647,4630.5,3.709906821306012,1,False,True,False,False,False,False,True,False
0.76,661.5,416.5,122.5,7.0,0.4,40.77,1.588235294117647,4630.5,3.732178378509084,1,False,False,True,False,False,False,True,False
0.74,686.0,245.0,220.5,3.5,0.4,16.61,2.8,2401.0,2.8684669225081145,1,False,False,False,False,False,False,True,False
0.74,686.0,245.0,220.5,3.5,0.4,16.74,2.8,2401.0,2.8758219768814333,1,True,False,False,False,False,False,True,False
0.74,686.0,245.0,220.5,3.5,0.4,16.9,2.8,2401.0,2.884800712846709,1,False,True,False,False,False,False,True,False
0.74,686.0,245.0,220.5,3.5,0.4,17.32,2.8,2401.0,2.9079933592459843,1,False,False,True,False,False,False,True,False
0.71,710.5,269.5,220.5,3.5,0.4,16.85,2.6363636363636362,2486.75,2.8820035082256483,1,False,False,False,False,False,False,True,False
0.71,710.5,269.5,220.5,3.5,0.4,17.2,2.6363636363636362,2486.75,2.9014215940827497,1,True,False,False,False,False,False,True,False
0.71,710.5,269.5,220.5,3.5,0.4,17.23,2.6363636363636362,2486.75,2.9030685886905716,1,False,True,False,False,False,False,True,False
0.71,710.5,269.5,220.5,3.5,0.4,17.74,2.6363636363636362,2486.75,2.930660276810276,1,False,False,True,False,False,False,True,False
0.69,735.0,294.0,220.5,3.5,0.4,16.81,2.5,2572.5,2.87976009730157,1,False,False,False,False,False,False,True,False
0.69,735.0,294.0,220.5,3.5,0.4,16.88,2.5,2572.5,2.883682769745368,1,True,False,False,False,False,False,True,False
0.69,735.0,294.0,220.5,3.5,0.4,16.9,2.5,2572.5,2.884800712846709,1,False,True,False,False,False,False,True,False
0.69,735.0,294.0,220.5,3.5,0.4,17.39,2.5,2572.5,2.91180703861623,1,False,False,True,False,False,False,True,False
0.66,759.5,318.5,220.5,3.5,0.4,17.86,2.3846153846153846,2658.25,2.937043277205311,1,False,False,False,False,False,False,True,False
0.66,759.5,318.5,220.5,3.5,0.4,17.82,2.3846153846153846,2658.25,2.9349201341572337,1,True,False,False,False,False,False,True,False
0.66,759.5,318.5,220.5,3.5,0.4,18.36,2.3846153846153846,2658.25,2.963209081848431,1,False,True,False,False,False,False,True,False
0.66,759.5,318.5,220.5,3.5,0.4,18.24,2.3846153846153846,2658.25,2.9569914452375605,1,False,False,True,False,False,False,True,False
0.64,784.0,343.0,220.5,3.5,0.4,21.68,2.2857142857142856,2744.0,3.121483478859551,1,False,False,False,False,False,False,True,False
0.64,784.0,343.0,220.5,3.5,0.4,21.54,2.2857142857142856,2744.0,3.11529150861163,1,True,False,False,False,False,False,True,False
0.64,784.0,343.0,220.5,3.5,0.4,22.25,2.2857142857142856,2744.0,3.1463051320333655,1,False,True,False,False,False,False,True,False
0.64,784.0,343.0,220.5,3.5,0.4,22.49,2.2857142857142856,2744.0,3.1565747986708215,1,False,False,True,False,False,False,True,False
0.62,808.5,367.5,220.5,3.5,0.4,17.1,2.2,2829.75,2.89591193827178,1,False,False,False,False,False,False,True,False
0.62,808.5,367.5,220.5,3.5,0.4,16.79,2.2,2829.75,2.8786365016777435,1,True,False,False,False,False,False,True,False
0.62,808.5,367.5,220.5,3.5,0.4,16.58,2.2,2829.75,2.866761892257031,1,False,True,False,False,False,False,True,False
0.62,808.5,367.5,220.5,3.5,0.4,16.79,2.2,2829.75,2.8786365016777435,1,False,False,True,False,False,False,True,False
0.98,514.5,294.0,110.25,7.0,0.4,32.88,1.75,3601.5,3.522824869783854,1,False,False,False,False,False,False,False,True
0.98,514.5,294.0,110.25,7.0,0.4,33.23,1.75,3601.5,3.533102452542094,1,True,False,False,False,False,False,False,True
0.98,514.5,294.0,110.25,7.0,0.4,33.76,1.75,3601.5,3.548467300397191,1,False,True,False,False,False,False,False,True
0.98,514.5,294.0,110.25,7.0,0.4,34.01,1.75,3601.5,3.555633734966574,1,False,False,True,False,False,False,False,True
0.9,563.5,318.5,122.5,7.0,0.4,33.94,1.7692307692307692,3944.5,3.5536323047059106,1,False,False,False,False,False,False,False,True
0.9,563.5,318.5,122.5,7.0,0.4,33.14,1.7692307692307692,3944.5,3.5304697173662944,1,True,False,False,False,False,False,False,True
0.9,563.5,318.5,122.5,7.0,0.4,38.79,1.7692307692307692,3944.5,3.683615624438837,1,False,True,False,False,False,False,False,True
0.9,563.5,318.5,122.5,7.0,0.4,37.27,1.7692307692307692,3944.5,3.644666299437611,1,False,False,True,False,False,False,False,True
0.86,588.0,294.0,147.0,7.0,0.4,29.69,2.0,4116.0,3.4239368686316447,1,False,False,False,False,False,False,False,True
0.86,588.0,294.0,147.0,7.0,0.4,31.2,2.0,4116.0,3.4719664525503626,1,True,False,False,False,False,False,False,True
0.86,588.0,294.0,147.0,7.0,0.4,36.26,2.0,4116.0,3.6179203651734424,1,False,True,False,False,False,False,False,True
0.86,588.0,294.0,147.0,7.0,0.4,35.71,2.0,4116.0,3.603049197508743,1,False,False,True,False,False,False,False,True
0.82,612.5,318.5,147.0,7.0,0.4,29.93,1.9230769230769231,4287.5,3.4317265866969784,1,False,False,False,False,False,False,False,True
0.82,612.5,318.5,147.0,7.0,0.4,29.56,1.9230769230769231,4287.5,3.4196919642983197,1,True,False,False,False,False,False,False,True
0.82,612.5,318.5,147.0,7.0,0.4,33.84,1.9230769230769231,4287.5,3.5507661519843023,1,False,True,False,False,False,False,False,True
0.82,612.5,318.5,147.0,7.0,0.4,32.54,1.9230769230769231,4287.5,3.5127387563950627,1,False,False,True,False,False,False,False,True
0.79,637.0,343.0,147.0,7.0,0.4,38.56,1.8571428571428572,4459.0,3.6778185067545115,1,False,False,False,False,False,False,False,True
0.79,637.0,343.0,147.0,7.0,0.4,37.7,1.8571428571428572,4459.0,3.655839600035736,1,True,False,False,False,False,False,False,True
0.79,637.0,343.0,147.0,7.0,0.4,47.01,1.8571428571428572,4459.0,3.8714093225428488,1,False,True,False,False,False,False,False,True
0.79,637.0,343.0,147.0,7.0,0.4,44.87,1.8571428571428572,4459.0,3.8258113086090804,1,False,False,True,False,False,False,False,True
0.76,661.5,416.5,122.5,7.0,0.4,39.37,1.588235294117647,4630.5,3.6980869348648495,1,False,False,False,False,False,False,False,True
0.76,661.5,416.5,122.5,7.0,0.4,39.8,1.588235294117647,4630.5,3.708682081410116,1,True,False,False,False,False,False,False,True
0.76,661.5,416.5,122.5,7.0,0.4,37.79,1.588235294117647,4630.5,3.6581624814518756,1,False,True,False,False,False,False,False,True
0.76,661.5,416.5,122.5,7.0,0.4,38.18,1.588235294117647,4630.5,3.6681664125163946,1,False,False,True,False,False,False,False,True
0.74,686.0,245.0,220.5,3.5,0.4,16.69,2.8,2401.0,2.872999508171694,1,False,False,False,False,False,False,False,True
0.74,686.0,245.0,220.5,3.5,0.4,16.62,2.8,2401.0,2.8690346205080335,1,True,False,False,False,False,False,False,True
0.74,686.0,245.0,220.5,3.5,0.4,16.94,2.8,2401.0,2.88703285663065,1,False,True,False,False,False,False,False,True
0.74,686.0,245.0,220.5,3.5,0.4,16.7,2.8,2401.0,2.8735646395797834,1,False,False,True,False,False,False,False,True
0.71,710.5,269.5,220.5,3.5,0.4,15.59,2.6363636363636362,2486.75,2.808800104202353,1,False,False,False,False,False,False,False,True
0.71,710.5,269.5,220.5,3.5,0.4,14.58,2.6363636363636362,2486.75,2.7459880404426023,1,True,False,False,False,False,False,False,True
0.71,710.5,269.5,220.5,3.5,0.4,15.33,2.6363636363636362,2486.75,2.7930039069823738,1,False,True,False,False,False,False,False,True
0.71,710.5,269.5,220.5,3.5,0.4,15.31,2.6363636363636362,2486.75,2.7917784166329227,1,False,False,True,False,False,False,False,True
0.69,735.0,294.0,220.5,3.5,0.4,16.63,2.5,2572.5,2.869601996409779,1,False,False,False,False,False,False,False,True
0.69,735.0,294.0,220.5,3.5,0.4,15.87,2.5,2572.5,2.825536896557877,1,True,False,False,False,False,False,False,True
0.69,735.0,294.0,220.5,3.5,0.4,16.54,2.5,2572.5,2.864483986944037,1,False,True,False,False,False,False,False,True
0.69,735.0,294.0,220.5,3.5,0.4,16.74,2.5,2572.5,2.8758219768814333,1,False,False,True,False,False,False,False,True
0.66,759.5,318.5,220.5,3.5,0.4,17.64,2.3846153846153846,2658.25,2.925309809257445,1,False,False,False,False,False,False,False,True
0.66,759.5,318.5,220.5,3.5,0.4,17.79,2.3846153846153846,2658.25,2.933324813425374,1,True,False,False,False,False,False,False,True
0.66,759.5,318.5,220.5,3.5,0.4,17.55,2.3846153846153846,2658.25,2.920469789053444,1,False,True,False,False,False,False,False,True
0.66,759.5,318.5,220.5,3.5,0.4,18.06,2.3846153846153846,2658.25,2.947591898226056,1,False,False,True,False,False,False,False,True
0.64,784.0,343.0,220.5,3.5,0.4,20.82,2.2857142857142856,2744.0,3.0828269804049246,1,False,False,False,False,False,False,False,True
0.64,784.0,343.0,220.5,3.5,0.4,20.21,2.2857142857142856,2744.0,3.0544727685765913,1,True,False,False,False,False,False,False,True
0.64,784.0,343.0,220.5,3.5,0.4,20.71,2.2857142857142856,2744.0,3.0777729838902004,1,False,True,False,False,False,False,False,True
0.64,784.0,343.0,220.5,3.5,0.4,21.4,2.2857142857142856,2744.0,3.109060958860994,1,False,False,True,False,False,False,False,True
0.62,808.5,367.5,220.5,3.5,0.4,16.88,2.2,2829.75,2.883682769745368,1,False,False,False,False,False,False,False,True
0.62,808.5,367.5,220.5,3.5,0.4,17.11,2.2,2829.75,2.896464271895322,1,True,False,False,False,False,False,False,True
0.62,808.5,367.5,220.5,3.5,0.4,16.61,2.2,2829.75,2.8684669225081145,1,False,True,False,False,False,False,False,True
0.62,808.5,367.5,220.5,3.5,0.4,16.03,2.2,2829.75,2.834976494674597,1,False,False,True,False,False,False,False,True
